key,seconds
compiler/crashRegressionTest.ts,2
compiler/ctsFileInEsnextHelpers.ts,2
compiler/declarationEmitAugmentationUsesCorrectSourceFile.ts,2
compiler/declarationEmitBindingPatternsUnused.ts,3
compiler/declarationEmitCastReusesTypeNode1.ts,3
compiler/declarationEmitCastReusesTypeNode2.ts,2
compiler/declarationEmitCastReusesTypeNode3.ts,2
compiler/declarationEmitClassMixinLocalClassDeclaration.ts,2
compiler/declarationEmitComputedPropertyNameSymbol1.ts,1
compiler/declarationEmitComputedPropertyNameSymbol2.ts,1
compiler/declarationEmitDestructuringObjectLiteralPattern.ts,2
compiler/declarationEmitDestructuringObjectLiteralPattern1.ts,2
compiler/declarationEmitDestructuringWithOptionalBindingParameters.ts,2
compiler/declarationEmitExpandoPropertyPrivateName.ts,1
compiler/declarationEmitExportAliasVisibiilityMarking.ts,1
compiler/declarationEmitExpressionInExtends.ts,2
compiler/declarationEmitExpressionInExtends4.ts,2
compiler/declarationEmitExpressionWithNonlocalPrivateUniqueSymbol.ts,2
compiler/declarationEmitForMixinsWithStaticAccessors1.ts,2
compiler/declarationEmitHigherOrderRetainedGenerics.ts,1
compiler/declarationEmitInferredObjectLiteralWithThis.ts,2
compiler/declarationEmitInterfaceWithNonEntityNameExpressionHeritage.ts,1
compiler/declarationEmitInvalidExport.ts,2
compiler/declarationEmitInvalidReference.ts,1
compiler/declarationEmitIsolatedDeclarationErrorNotEmittedForNonEmittedFile.ts,2
compiler/declarationEmitMappedTypePreservesTypeParameterConstraint.ts,1
compiler/declarationEmitMappedTypeTemplateTypeofSymbol.ts,1
compiler/declarationEmitMixinPrivateProtected.ts,2
compiler/declarationEmitObjectAssignedDefaultExport.ts,1
compiler/declarationEmitOptionalParameterUndefined.ts,2
compiler/declarationEmitPatternAmbientModuleImportAttributes.ts,2
compiler/declarationEmitPrivateNameInTypeQuery.ts,3
compiler/declarationEmitPrivatePromiseLikeInterface.ts,1
compiler/declarationEmitPrivateSymbolCausesVarDeclarationEmit2.ts,1
compiler/declarationEmitProtectedMembers.ts,2
compiler/declarationEmitReadonlyComputedProperty.ts,1
compiler/declarationEmitReexportedSymlinkReference3.ts,2
compiler/declarationEmitRelativeModuleError.ts,2
compiler/declarationEmitResolvePackageJsonExportsFalse.ts,2
compiler/declarationEmitRetainedAnnotationRetainsImportInOutput.ts,2
compiler/declarationEmitSetAccessorNoParameter.ts,3
compiler/declarationEmitToDeclarationDirWithoutCompositeAndDeclarationOptions.ts,2
compiler/declarationEmitTransitiveImportOfHtmlDeclarationItem.ts,2
compiler/declarationEmitTypeofDefaultExport.ts,2
compiler/declarationEmitUnknownImport.ts,2
compiler/declarationEmitUnknownImport2.ts,2
compiler/declarationEmitUsingAlternativeContainingModules1.ts,2
compiler/declarationEmitUsingAlternativeContainingModules2.ts,3
compiler/declarationEmitUsingTypeAlias1.ts,2
compiler/declarationEmitUsingTypeAlias2.ts,2
compiler/declarationEmitVarInElidedBlock.ts,2
compiler/declarationEmitWithInvalidPackageJsonTypings.ts,2
compiler/declarationFileOverwriteError.ts,2
compiler/declarationsWithRecursiveInternalTypesProduceUniqueTypeParams.ts,2
compiler/decoratorMetadataWithImportDeclarationNameCollision.ts,2
compiler/decoratorMetadataWithImportDeclarationNameCollision3.ts,1
compiler/decoratorMetadataWithImportDeclarationNameCollision4.ts,2
compiler/decoratorMetadataWithImportDeclarationNameCollision5.ts,2
compiler/decoratorMetadataWithImportDeclarationNameCollision7.ts,2
compiler/decoratorUsedBeforeDeclaration.ts,2
compiler/decoratorWithNegativeLiteralTypeNoCrash.ts,2
compiler/decoratorsOnComputedProperties.ts,1
compiler/deduplicatePackages.ts,3
compiler/deepExcessPropertyCheckingWhenTargetIsIntersection.ts,2
compiler/deepKeysIndexing.ts,2
compiler/deeplyNestedAssignabilityErrorsCombined.ts,2
compiler/deeplyNestedAssignabilityIssue.ts,1
compiler/deeplyNestedCheck.ts,2
compiler/deeplyNestedMappedTypes.ts,2
compiler/defaultArgsInFunctionExpressions.ts,2
compiler/defaultDeclarationEmitShadowedNamedCorrectly.ts,2
compiler/defaultParameterAddsUndefinedWithStrictNullChecks.ts,2
compiler/definiteAssignmentOfClosedOverVariable.ts,3
compiler/definiteAssignmentWithErrorStillStripped.ts,2
compiler/deleteReadonlyInStrictNullChecks.ts,2
compiler/dependentDestructuringDeferredCallback.ts,2
compiler/deprecatedCompilerOptions2.ts,2
compiler/derivedClassConstructorWithExplicitReturns01.ts,2
compiler/derivedTypeIncompatibleSignatures.ts,2
compiler/destructionAssignmentError.ts,2
compiler/destructureCatchClause.ts,5
compiler/destructureComputedProperty.ts,2
compiler/destructureOfVariableSameAsShorthand.ts,2
compiler/destructureTupleWithVariableElement.ts,2
compiler/destructuredLateBoundNameHasCorrectTypes.ts,2
compiler/destructuringAssignment_private.ts,2
compiler/destructuringTuple.ts,2
compiler/destructuringUnspreadableIntoRest.ts,2
compiler/didYouMeanElaborationsForExpressionsWhichCouldBeCalled.ts,2
compiler/didYouMeanStringLiteral.ts,2
compiler/differentTypesWithSameName.ts,2
compiler/disallowUnerasableAssertion.ts,3
compiler/discriminantElementAccessCheck.ts,2
compiler/discriminantNarrowingCouldBeCircular.ts,1
compiler/discriminantPropertyCheck.ts,2
compiler/discriminantUsingEvaluatableTemplateExpression.ts,2
compiler/discriminateWithOptionalProperty2.ts,2
compiler/discriminateWithOptionalProperty4.ts,3
compiler/dissallowSymbolAsWeakType.ts,1
compiler/distributiveConditionalTypeConstraints.ts,2
compiler/divergentAccessorsTypes3.ts,2
compiler/divergentAccessorsTypes4.ts,2
compiler/divergentAccessorsTypes5.ts,1
compiler/divergentAccessorsTypes6.ts,3
compiler/divergentAccessorsTypes8.ts,2
compiler/divergentAccessorsVisibility1.ts,3
compiler/divideAndConquerIntersections.ts,2
compiler/doNotElaborateAssignabilityToTypeParameters.ts,1
